category,hood,weekday,month,hour,count
OTHER,Center,4,08,04,3
THEFT,SouthEast,7,08,00,1
THEFT,Center,1,10,13,8
THEFT,NorthEast,6,05,07,6
DRUG/ALC,NorthEast,5,08,03,2
OTHER,NorthEast,2,09,12,13
MISSING PERSONS,NorthEast,4,10,08,2
CONDUCT,NorthEast,4,12,11,5
FRAUD,SouthEast,6,11,08,1
OTHER,SouthEast,5,11,19,4
THEFT,NorthEast,2,09,10,14
OTHER,SouthEast,4,08,07,1
THEFT,SouthEast,2,09,15,2
THEFT,SouthWest,3,10,15,4
THEFT,Center,2,04,15,2
DRUG/ALC,Center,6,07,01,2
THEFT,NorthEast,7,03,14,15
THEFT,SouthEast,1,11,16,1
DRUG/ALC,NorthEast,3,05,09,2
SEX,Center,7,05,20,3
THEFT,NorthEast,6,07,10,25
THEFT,SouthEast,6,07,15,1
OTHER,SouthEast,3,09,16,4
OTHER,Center,3,04,16,14
DRUG/ALC,Center,2,09,01,1
SEX,Center,2,08,00,3
CONDUCT,NorthEast,7,01,18,5
CONDUCT,NorthEast,2,08,08,1
OTHER,Center,2,03,17,7
THEFT,NorthEast,1,07,02,6
OTHER,SouthEast,1,01,19,5
OTHER,SouthWest,1,03,15,1
CONDUCT,NorthEast,1,07,07,4
CONDUCT,NorthEast,3,09,00,3
THEFT,NorthWest,1,06,09,1
OTHER,SouthEast,3,12,01,4
OTHER,Center,7,07,21,4
SEX,Center,3,09,08,1
SEX,Center,6,12,18,2
OTHER,SouthEast,6,12,14,1
THEFT,SouthEast,5,01,16,3
OTHER,NorthEast,2,06,22,14
THEFT,SouthEast,2,05,20,4
FRAUD,SouthEast,1,04,21,1
CONDUCT,SouthWest,5,01,11,2
MISSING PERSONS,NorthEast,6,05,11,1
OTHER,Center,4,11,21,8
DRUG/ALC,NorthWest,1,04,21,1
CONDUCT,NorthEast,5,07,01,2
OTHER,NorthEast,2,03,18,33
OTHER,SouthEast,5,08,18,3
TRESPASSING,NorthEast,6,09,13,1
SEX,NorthEast,7,04,10,2
CONDUCT,NorthEast,1,05,10,4
SEX,NorthEast,6,12,17,5
THEFT,SouthWest,7,01,20,3
OTHER,NorthEast,1,05,05,9
SEX,Center,7,09,15,1
SEX,SouthEast,7,04,15,1
OTHER,Center,3,03,13,3
FRAUD,SouthWest,6,05,19,1
TRESPASSING,Center,2,12,08,3
OTHER,SouthWest,5,07,22,1
DRUG/ALC,NorthEast,6,01,01,2
OTHER,SouthWest,4,04,00,5
OTHER,NorthWest,2,06,10,4
FRAUD,Center,5,08,20,1
SEX,SouthWest,7,06,16,1
THEFT,Center,5,11,02,6
THEFT,SouthWest,7,09,04,1
OTHER,NorthEast,4,05,13,12
OTHER,Center,4,12,22,7
THEFT,Center,6,01,10,3
CONDUCT,NorthEast,2,02,04,1
DRUG/ALC,SouthEast,7,10,19,2
DRUG/ALC,NorthEast,5,02,20,1
DRUG/ALC,NorthEast,4,06,16,4
CONDUCT,Center,4,08,19,1
OTHER,Center,6,01,12,8
SEX,SouthEast,5,06,20,1
SEX,NorthEast,6,11,11,6
THEFT,SouthEast,6,08,13,2
CONDUCT,Center,1,11,01,1
THEFT,SouthWest,7,04,07,1
THEFT,NorthWest,2,06,12,6
TRESPASSING,NorthEast,4,06,08,1
THEFT,SouthWest,3,05,03,2
FRAUD,NorthWest,7,08,12,1
TRESPASSING,NorthEast,3,01,18,1
CONDUCT,Center,3,07,23,2
SEX,NorthEast,6,08,23,3
OTHER,Center,4,02,08,7
FRAUD,NorthEast,7,07,09,1
THEFT,SouthWest,6,02,17,2
DRUG/ALC,SouthEast,7,08,12,3
MISSING PERSONS,SouthEast,6,10,09,1
CONDUCT,Center,4,10,12,1
THEFT,Center,1,12,20,8
CONDUCT,NorthEast,7,07,17,3
CONDUCT,NorthEast,2,03,21,1
CONDUCT,SouthEast,5,08,21,1
TRESPASSING,NorthEast,7,09,00,1
TRESPASSING,SouthEast,1,07,22,1
MISSING PERSONS,NorthWest,1,01,12,2
FRAUD,NorthEast,7,04,19,2
THEFT,NorthEast,4,04,11,16
CONDUCT,Center,4,11,18,2
DRUG/ALC,NorthEast,6,11,07,1
CONDUCT,Center,6,02,20,1
CONDUCT,Center,2,12,15,1
SEX,NorthEast,7,02,02,12
TRESPASSING,NorthEast,5,03,10,1
THEFT,Center,1,01,02,1
SEX,SouthEast,6,03,05,1
MISSING PERSONS,NorthEast,5,04,18,3
THEFT,NorthWest,6,07,22,3
SEX,NorthEast,7,10,22,7
CONDUCT,Center,2,06,11,1
OTHER,SouthEast,1,06,13,4
CONDUCT,NorthEast,4,11,17,1
OTHER,NorthWest,7,02,01,2
THEFT,NorthEast,3,11,09,8
SEX,Center,3,01,03,1
THEFT,NorthWest,2,09,22,1
FRAUD,NorthEast,4,11,09,2
OTHER,NorthEast,7,01,21,22
THEFT,Center,4,10,05,1
CONDUCT,Center,1,01,07,2
OTHER,NorthEast,1,09,09,10
THEFT,NorthWest,5,08,02,1
THEFT,NorthEast,6,03,13,21
THEFT,SouthWest,3,12,06,1
THEFT,NorthWest,6,10,16,2
SEX,SouthEast,2,06,20,2
DRUG/ALC,NorthEast,6,06,11,1
SEX,SouthWest,4,09,18,2
OTHER,SouthWest,4,04,14,3
SEX,NorthEast,7,07,16,6
THEFT,NorthWest,5,06,12,3
FRAUD,NorthWest,1,10,08,1
MISSING PERSONS,Center,3,03,16,2
MISSING PERSONS,NorthWest,2,11,12,2
SEX,SouthWest,1,12,16,2
CONDUCT,NorthWest,1,08,01,1
OTHER,NorthEast,4,09,06,6
MISSING PERSONS,NorthWest,5,05,14,2
THEFT,Center,2,11,02,5
SEX,SouthEast,6,02,11,4
DRUG/ALC,NorthEast,3,09,23,6
SEX,NorthEast,4,11,16,5
CONDUCT,Center,2,11,07,1
DRUG/ALC,SouthEast,7,04,17,1
DRUG/ALC,NorthEast,6,12,15,3
DRUG/ALC,NorthEast,2,02,20,6
OTHER,Center,3,07,10,2
TRESPASSING,NorthEast,5,08,15,1
MISSING PERSONS,NorthEast,2,04,18,2
SEX,NorthEast,6,08,05,1
TRESPASSING,NorthWest,4,12,17,1
CONDUCT,Center,3,07,05,1
THEFT,NorthEast,6,04,16,27
SEX,SouthWest,5,09,07,1
FRAUD,NorthEast,1,04,08,1
THEFT,NorthWest,5,09,22,5
FRAUD,Center,7,05,00,1
TRESPASSING,NorthEast,7,09,14,1
SEX,NorthWest,4,09,13,4
THEFT,Center,7,06,20,7
SEX,SouthEast,6,03,23,1
OTHER,SouthEast,7,12,13,8
MISSING PERSONS,Center,2,04,17,1
SEX,NorthEast,3,04,21,4
OTHER,Center,7,04,03,4
OTHER,SouthEast,7,09,03,3
FRAUD,NorthEast,6,08,04,1
SEX,SouthEast,7,11,02,1
CONDUCT,NorthEast,7,10,09,1
TRESPASSING,Center,5,01,13,1
CONDUCT,NorthEast,5,03,21,2
THEFT,Center,3,07,12,6
CONDUCT,SouthEast,2,08,21,1
MISSING PERSONS,SouthEast,6,07,17,1
FRAUD,Center,4,07,12,1
SEX,SouthWest,4,03,12,2
SEX,NorthEast,6,06,07,2
DRUG/ALC,Center,6,02,04,2
THEFT,Center,4,10,23,3
CONDUCT,Center,5,12,15,1
THEFT,NorthEast,1,10,11,19
CONDUCT,NorthEast,7,11,08,2
THEFT,SouthEast,6,12,19,5
SEX,Center,7,11,00,2
OTHER,NorthWest,1,05,13,9
THEFT,Center,2,12,09,4
THEFT,SouthEast,6,06,08,2
CONDUCT,SouthEast,1,09,12,1
CONDUCT,Center,1,04,12,1
SEX,Center,7,05,12,2
OTHER,NorthEast,7,02,18,11
CONDUCT,NorthEast,3,11,15,2
MISSING PERSONS,NorthEast,6,02,08,1
SEX,Center,1,08,16,1
THEFT,Center,1,04,05,1
OTHER,SouthWest,4,05,01,1
OTHER,NorthEast,6,07,20,19
OTHER,NorthEast,3,02,23,14
THEFT,Center,3,08,06,2
THEFT,SouthWest,3,03,00,3
OTHER,Center,7,02,17,8
CONDUCT,NorthEast,4,05,22,1
OTHER,NorthWest,5,07,21,3
SEX,Center,4,07,00,1
OTHER,SouthWest,5,02,11,2
CONDUCT,NorthEast,4,07,08,1
OTHER,NorthEast,2,09,20,8
MISSING PERSONS,NorthEast,4,01,12,2
THEFT,NorthWest,1,04,11,3
OTHER,SouthEast,1,08,08,3
SEX,NorthEast,6,05,21,5
THEFT,SouthEast,2,05,12,3
THEFT,NorthEast,2,02,14,13
OTHER,Center,6,04,07,5
OTHER,SouthEast,6,09,07,4
CONDUCT,SouthWest,2,03,10,1
SEX,NorthEast,7,06,03,2
THEFT,SouthWest,7,01,12,1
OTHER,SouthWest,1,05,18,7
SEX,NorthWest,5,05,20,1
CONDUCT,SouthEast,5,05,23,1
OTHER,SouthWest,1,10,00,6
CONDUCT,SouthEast,1,06,22,1
THEFT,SouthEast,2,11,00,3
OTHER,Center,3,06,21,8
OTHER,NorthEast,3,03,11,12
THEFT,NorthEast,3,05,16,16
FRAUD,NorthWest,1,11,09,1
OTHER,NorthEast,7,03,19,25
FRAUD,NorthEast,4,05,16,1
OTHER,SouthWest,7,01,10,1
OTHER,NorthWest,4,09,09,6
THEFT,NorthEast,5,02,00,10
OTHER,Center,2,07,04,5
OTHER,SouthWest,5,03,23,4
OTHER,NorthEast,2,05,15,16
MISSING PERSONS,NorthEast,6,12,22,7
MISSING PERSONS,Center,5,07,06,2
THEFT,SouthEast,5,11,14,1
MISSING PERSONS,SouthEast,2,06,14,3
SEX,NorthEast,1,05,06,5
OTHER,Center,6,09,04,1
OTHER,SouthEast,6,04,04,1
OTHER,NorthWest,7,03,17,4
THEFT,NorthEast,3,10,08,12
FRAUD,NorthEast,4,10,08,2
SEX,NorthWest,7,08,00,4
OTHER,NorthWest,6,09,21,2
OTHER,SouthEast,7,11,18,3
SEX,Center,7,11,14,3
THEFT,SouthEast,1,01,00,1
OTHER,SouthEast,7,10,12,5
OTHER,SouthWest,2,02,11,3
THEFT,SouthWest,6,04,03,1
OTHER,NorthEast,5,09,20,29
OTHER,NorthWest,2,07,21,2
DRUG/ALC,SouthEast,2,01,09,2
THEFT,SouthEast,7,10,10,1
OTHER,SouthEast,3,11,23,4
SEX,NorthEast,4,05,09,1
OTHER,SouthWest,4,08,22,2
THEFT,NorthEast,7,10,15,26
THEFT,Center,1,04,23,4
MISSING PERSONS,NorthWest,2,04,01,1
THEFT,SouthEast,1,09,23,2
CONDUCT,SouthWest,4,12,19,1
THEFT,Center,5,12,09,7
OTHER,NorthWest,3,06,04,1
OTHER,SouthWest,6,06,20,8
OTHER,SouthEast,4,07,18,11
SEX,Center,4,07,14,3
OTHER,NorthWest,1,09,06,3
OTHER,NorthEast,3,02,05,1
MISSING PERSONS,SouthEast,6,11,08,2
THEFT,SouthWest,3,03,14,5
THEFT,SouthWest,6,03,01,1
SEX,NorthEast,1,12,03,2
THEFT,NorthWest,3,04,08,4
SEX,SouthEast,1,06,09,2
DRUG/ALC,NorthEast,4,07,03,1
OTHER,SouthEast,3,08,11,3
FRAUD,NorthWest,4,04,08,1
OTHER,SouthEast,7,08,19,2
OTHER,Center,5,07,04,3
CONDUCT,SouthEast,7,12,22,1
OTHER,SouthWest,2,03,23,1
SEX,NorthEast,1,09,13,4
DRUG/ALC,Center,4,09,08,1
CONDUCT,NorthEast,3,12,07,3
CONDUCT,NorthEast,1,08,18,2
THEFT,NorthEast,2,02,00,2
OTHER,SouthEast,1,07,01,1
OTHER,SouthEast,5,05,10,6
THEFT,NorthEast,3,12,02,6
OTHER,NorthEast,5,05,15,15
THEFT,SouthEast,2,11,14,2
OTHER,SouthWest,1,10,14,3
THEFT,NorthEast,5,02,14,17
CONDUCT,SouthWest,7,01,23,1
OTHER,NorthEast,1,03,08,18
THEFT,NorthWest,7,04,15,7
CONDUCT,SouthWest,5,03,10,1
CONDUCT,Center,1,08,17,1
MISSING PERSONS,NorthEast,2,10,01,1
FRAUD,Center,1,08,09,1
CONDUCT,NorthEast,5,01,19,1
SEX,NorthWest,2,05,20,2
OTHER,SouthEast,5,07,07,4
TRESPASSING,Center,1,12,18,3
THEFT,NorthEast,3,01,20,37
MISSING PERSONS,Center,1,09,21,4
SEX,Center,2,10,10,3
THEFT,SouthEast,5,11,00,1
FRAUD,NorthEast,4,01,20,1
SEX,SouthWest,3,04,10,1
DRUG/ALC,NorthEast,7,11,03,3
DRUG/ALC,NorthEast,1,02,09,4
MISSING PERSONS,Center,7,01,09,1
OTHER,NorthEast,1,04,06,6
TRESPASSING,SouthEast,7,07,13,1
OTHER,SouthWest,4,10,02,1
OTHER,SouthWest,4,02,22,2
SEX,Center,2,09,10,2
FRAUD,NorthEast,1,12,14,1
SEX,NorthEast,2,04,15,7
CONDUCT,NorthEast,5,05,11,3
FRAUD,NorthEast,6,01,19,1
FRAUD,NorthEast,7,06,00,4
OTHER,NorthEast,5,01,08,16
OTHER,SouthEast,7,03,18,5
SEX,Center,7,03,14,1
SEX,Center,6,07,10,1
CONDUCT,NorthEast,3,08,10,4
THEFT,NorthEast,7,05,20,27
OTHER,NorthEast,3,08,05,4
MISSING PERSONS,NorthEast,2,09,01,1
CONDUCT,NorthEast,4,02,01,3
CONDUCT,NorthEast,1,03,19,2
THEFT,NorthWest,3,03,06,1
SEX,NorthWest,7,02,00,1
OTHER,NorthEast,3,06,07,8
OTHER,NorthWest,4,07,17,4
THEFT,SouthWest,6,11,01,3
FRAUD,SouthWest,4,11,14,3
OTHER,SouthEast,7,06,22,5
THEFT,SouthWest,3,11,14,6
OTHER,NorthWest,5,04,20,6
DRUG/ALC,SouthEast,4,03,06,2
OTHER,SouthWest,1,09,14,2
TRESPASSING,NorthEast,6,04,23,1
SEX,SouthWest,1,04,18,2
CONDUCT,SouthWest,7,05,18,1
OTHER,SouthWest,2,08,11,1
OTHER,SouthEast,3,03,23,5
SEX,NorthEast,1,10,13,2
DRUG/ALC,Center,4,10,08,1
OTHER,NorthEast,6,04,21,18
FRAUD,Center,1,02,09,1
CONDUCT,SouthWest,2,02,15,1
OTHER,SouthWest,4,06,19,1
CONDUCT,Center,1,02,17,1
DRUG/ALC,NorthEast,7,04,01,1
MISSING PERSONS,SouthWest,4,09,15,1
THEFT,SouthEast,2,03,14,2
THEFT,NorthEast,5,08,14,21
DRUG/ALC,NorthEast,1,08,09,2
THEFT,SouthEast,7,09,10,3
OTHER,SouthWest,2,11,23,4
OTHER,SouthWest,4,12,08,1
THEFT,Center,7,04,10,3
FRAUD,SouthEast,1,07,12,1
THEFT,Center,6,12,17,9
THEFT,SouthWest,1,02,20,4
THEFT,NorthEast,7,09,15,26
THEFT,SouthEast,5,03,00,2
THEFT,NorthEast,2,08,00,8
MISSING PERSONS,NorthEast,5,05,02,1
OTHER,SouthEast,7,09,12,4
OTHER,Center,7,04,12,5
OTHER,SouthEast,3,02,11,8
OTHER,NorthEast,5,10,20,11
CONDUCT,SouthWest,6,01,02,1
OTHER,SouthEast,7,02,19,6
SEX,Center,1,07,02,1
THEFT,SouthWest,6,01,07,1
CONDUCT,SouthWest,5,11,10,1
THEFT,NorthEast,3,09,08,8
THEFT,NorthEast,6,12,18,40
FRAUD,NorthEast,4,09,08,3
THEFT,Center,3,07,03,2
OTHER,NorthWest,6,10,21,6
OTHER,NorthEast,1,11,08,14
FRAUD,NorthEast,1,12,00,2
THEFT,NorthEast,7,01,16,31
MISSING PERSONS,NorthEast,6,08,08,2
OTHER,SouthWest,3,05,10,1
MISSING PERSONS,SouthWest,3,06,14,2
OTHER,NorthWest,2,04,20,3
OTHER,SouthWest,5,08,11,7
OTHER,Center,7,08,17,2
CONDUCT,SouthEast,5,01,18,1
CONDUCT,NorthEast,7,03,08,2
OTHER,NorthWest,4,10,09,4
THEFT,Center,3,02,06,1
MISSING PERSONS,Center,2,08,03,2
SEX,Center,7,03,00,3
OTHER,SouthWest,1,01,23,1
OTHER,NorthEast,3,08,23,11
OTHER,SouthWest,3,07,07,1
OTHER,SouthWest,1,09,00,2
TRESPASSING,NorthEast,4,02,13,1
SEX,NorthEast,5,04,15,8
CONDUCT,NorthEast,2,05,11,2
SEX,Center,5,09,10,3
THEFT,SouthWest,3,11,00,3
OTHER,Center,6,01,03,5
SEX,SouthEast,5,04,10,1
FRAUD,SouthWest,4,11,00,1
OTHER,NorthEast,2,01,08,16
FRAUD,SouthWest,4,05,12,2
OTHER,NorthEast,7,08,18,15
THEFT,SouthWest,3,05,12,5
OTHER,SouthEast,1,12,22,8
OTHER,SouthEast,6,10,07,2
CONDUCT,NorthEast,3,03,15,1
CONDUCT,SouthEast,1,08,19,3
CONDUCT,SouthEast,3,03,10,2
CONDUCT,Center,4,10,03,1
DRUG/ALC,SouthEast,7,08,03,1
THEFT,SouthEast,2,03,00,4
OTHER,NorthEast,4,07,19,20
THEFT,NorthEast,5,08,00,16
OTHER,NorthEast,2,10,20,17
OTHER,Center,4,06,13,7
OTHER,SouthWest,2,11,05,2
CONDUCT,SouthWest,2,11,10,2
OTHER,NorthEast,4,04,09,14
THEFT,SouthEast,1,10,05,3
THEFT,SouthEast,5,03,14,2
THEFT,NorthEast,2,08,14,23
SEX,NorthWest,5,10,15,1
THEFT,SouthEast,4,12,20,3
OTHER,SouthEast,1,02,08,4
THEFT,NorthEast,1,09,11,10
CONDUCT,SouthEast,1,11,18,3
DRUG/ALC,SouthEast,1,03,09,2
OTHER,SouthWest,5,11,23,6
SEX,Center,3,01,12,3
OTHER,NorthEast,7,11,19,18
OTHER,NorthEast,3,11,11,28
FRAUD,Center,6,12,15,1
OTHER,Center,7,01,07,6
CONDUCT,NorthEast,7,09,09,2
CONDUCT,NorthEast,1,01,21,2
TRESPASSING,Center,1,03,13,2
CONDUCT,SouthWest,3,08,21,1
FRAUD,NorthEast,7,09,17,1
SEX,SouthWest,1,10,01,1
CONDUCT,NorthWest,4,03,19,1
MISSING PERSONS,Center,3,11,16,4
THEFT,SouthEast,4,04,23,6
CONDUCT,SouthEast,7,06,13,4
THEFT,Center,4,09,23,6
MISSING PERSONS,SouthEast,5,04,19,2
OTHER,Center,5,06,15,8
DRUG/ALC,NorthEast,2,08,20,1
MISSING PERSONS,Center,5,09,19,2
DRUG/ALC,SouthEast,4,12,14,3
SEX,SouthEast,1,07,14,1
OTHER,Center,1,07,18,8
THEFT,SouthWest,2,02,09,1
OTHER,NorthWest,4,04,06,2
THEFT,SouthWest,6,04,12,2
THEFT,NorthEast,6,11,13,17
OTHER,SouthEast,7,10,03,4
THEFT,NorthWest,3,12,14,2
OTHER,SouthWest,6,04,10,3
THEFT,NorthWest,5,10,22,3
OTHER,SouthWest,7,12,17,4
OTHER,Center,5,12,11,3
MISSING PERSONS,SouthEast,3,10,13,2
SEX,NorthEast,4,03,16,18
OTHER,SouthWest,2,05,04,1
SEX,Center,7,12,06,1
SEX,NorthWest,4,10,13,2
DRUG/ALC,Center,6,11,21,1
THEFT,NorthWest,5,02,02,1
TRESPASSING,SouthEast,3,01,19,1
THEFT,Center,2,03,02,3
OTHER,NorthEast,1,07,17,27
CONDUCT,NorthWest,5,02,07,1
FRAUD,NorthEast,1,03,06,1
FRAUD,Center,3,01,00,1
THEFT,Center,4,01,00,2
OTHER,SouthEast,7,01,04,1
SEX,SouthWest,5,10,07,1
DRUG/ALC,Center,7,10,17,3
OTHER,NorthWest,5,12,05,4
DRUG/ALC,NorthEast,4,07,12,1
THEFT,SouthEast,3,08,09,3
SEX,NorthEast,1,12,12,1
OTHER,SouthWest,1,04,02,1
OTHER,NorthWest,7,05,22,4
MISSING PERSONS,NorthWest,7,02,20,2
FRAUD,Center,7,03,12,1
OTHER,Center,7,11,01,4
SEX,NorthWest,3,09,21,1
OTHER,NorthEast,4,10,06,4
CONDUCT,SouthEast,2,02,21,1
TRESPASSING,SouthEast,2,11,15,1
MISSING PERSONS,SouthEast,4,09,21,1
SEX,Center,4,06,09,1
THEFT,NorthEast,5,04,22,33
MISSING PERSONS,NorthWest,6,07,18,1
THEFT,NorthWest,2,07,16,2
OTHER,NorthWest,4,11,08,3
OTHER,NorthWest,2,12,23,1
SEX,SouthEast,7,03,02,2
DRUG/ALC,NorthEast,7,05,00,1
OTHER,Center,4,07,01,1
SEX,NorthEast,4,04,13,3
DRUG/ALC,NorthEast,7,10,18,2
CONDUCT,NorthEast,5,11,21,1
THEFT,SouthEast,2,12,06,2
OTHER,NorthWest,3,07,15,2
DRUG/ALC,NorthEast,7,11,12,2
SEX,SouthWest,3,06,20,2
DRUG/ALC,Center,5,01,06,2
SEX,SouthEast,6,11,23,1
SEX,SouthWest,4,10,18,1
OTHER,Center,2,12,11,1
SEX,Center,6,06,21,3
THEFT,NorthWest,2,10,22,3
THEFT,NorthWest,2,02,02,2
THEFT,SouthEast,4,04,05,1
TRESPASSING,NorthEast,3,05,23,2
THEFT,Center,4,09,05,2
TRESPASSING,Center,2,12,04,1
THEFT,SouthEast,6,02,13,1
SEX,SouthEast,4,08,16,1
OTHER,NorthEast,1,10,09,17
TRESPASSING,NorthEast,1,01,10,2
THEFT,NorthWest,3,12,00,3
THEFT,Center,5,03,02,2
FRAUD,NorthWest,4,12,00,1
DRUG/ALC,SouthEast,4,12,00,3
OTHER,NorthEast,3,05,21,20
SEX,Center,3,04,07,1
SEX,NorthEast,7,09,22,6
CONDUCT,SouthEast,1,12,13,1
THEFT,NorthWest,6,01,15,10
TRESPASSING,NorthEast,7,10,00,2
TRESPASSING,NorthEast,7,05,18,2
THEFT,Center,3,06,16,6
SEX,Center,3,09,04,1
SEX,SouthEast,3,04,04,1
OTHER,SouthWest,1,06,17,2
THEFT,SouthWest,5,02,09,3
CONDUCT,Center,1,03,01,1
OTHER,Center,2,06,15,6
DRUG/ALC,SouthEast,2,03,20,1
DRUG/ALC,NorthEast,5,08,20,4
SEX,NorthEast,6,03,11,5
MISSING PERSONS,Center,6,04,09,2
SEX,Center,1,06,06,3
MISSING PERSONS,SouthEast,6,09,09,2
THEFT,Center,4,01,14,4
THEFT,NorthWest,5,07,16,4
DRUG/ALC,NorthEast,3,10,05,1
THEFT,NorthEast,2,04,22,20
CONDUCT,NorthEast,2,11,21,3
TRESPASSING,NorthEast,6,12,20,1
CONDUCT,Center,4,03,18,1
OTHER,NorthWest,5,12,23,3
OTHER,NorthWest,1,04,09,2
SEX,NorthEast,7,08,02,4
OTHER,NorthWest,1,07,19,1
THEFT,SouthEast,5,12,06,1
OTHER,NorthWest,7,08,01,1
THEFT,SouthWest,7,01,03,1
SEX,NorthEast,7,06,12,5
OTHER,Center,4,08,08,5
THEFT,SouthWest,6,08,17,2
THEFT,NorthWest,4,09,11,4
DRUG/ALC,Center,3,04,11,1
DRUG/ALC,SouthEast,7,09,19,1
SEX,NorthEast,6,02,23,9
CONDUCT,NorthEast,4,03,17,1
DRUG/ALC,SouthEast,3,09,11,3
DRUG/ALC,SouthWest,2,10,11,1
FRAUD,NorthEast,4,03,09,1
MISSING PERSONS,NorthEast,4,10,04,2
OTHER,NorthWest,2,12,05,1
THEFT,NorthEast,3,03,09,16
CONDUCT,NorthWest,2,12,10,1
SEX,NorthEast,3,07,20,4
CONDUCT,Center,4,06,22,1
OTHER,SouthEast,4,02,07,3
CONDUCT,Center,3,05,17,1
FRAUD,Center,3,05,09,1
THEFT,Center,4,05,09,4
MISSING PERSONS,NorthEast,6,01,19,2
SEX,NorthEast,5,12,09,5
SEX,NorthEast,1,04,23,2
CONDUCT,NorthEast,7,05,23,1
SEX,SouthEast,5,06,03,1
THEFT,SouthWest,3,05,20,3
FRAUD,NorthEast,3,07,14,2
FRAUD,Center,1,10,21,1
THEFT,NorthEast,4,07,14,14
THEFT,NorthWest,2,04,10,2
THEFT,SouthWest,4,06,00,3
TRESPASSING,Center,1,05,07,1
TRESPASSING,NorthEast,6,10,13,1
CONDUCT,Center,5,09,06,1
CONDUCT,NorthEast,3,10,00,2
SEX,Center,3,10,08,1
THEFT,SouthEast,1,03,16,1
OTHER,SouthEast,1,05,11,5
THEFT,NorthEast,7,11,14,21
OTHER,NorthWest,6,02,09,2
OTHER,NorthWest,2,04,12,3
OTHER,SouthWest,7,06,07,3
CONDUCT,Center,2,05,13,2
THEFT,SouthEast,7,02,00,2
CONDUCT,SouthEast,6,06,14,2
OTHER,Center,4,02,04,2
CONDUCT,SouthEast,3,06,01,1
OTHER,SouthWest,5,01,15,3
OTHER,SouthEast,5,03,19,5
OTHER,NorthEast,2,08,19,23
SEX,NorthWest,7,09,10,1
OTHER,SouthEast,5,02,18,4
SEX,Center,5,02,14,2
CONDUCT,SouthWest,1,02,23,1
DRUG/ALC,NorthWest,3,12,12,1
THEFT,SouthEast,4,12,12,5
OTHER,NorthEast,4,06,11,12
OTHER,SouthWest,2,09,16,4
OTHER,SouthEast,3,10,16,8
THEFT,SouthWest,6,12,23,3
OTHER,Center,2,11,17,9
OTHER,SouthWest,1,11,15,2
MISSING PERSONS,Center,1,02,09,2
SEX,Center,3,01,20,1
THEFT,NorthEast,2,10,10,19
DRUG/ALC,NorthEast,7,01,09,1
SEX,NorthWest,2,03,14,1
THEFT,SouthWest,3,09,15,2
THEFT,SouthEast,2,10,15,2
CONDUCT,NorthWest,3,04,00,2
THEFT,Center,1,12,03,4
OTHER,Center,3,11,13,5
THEFT,Center,1,09,13,4
CONDUCT,NorthEast,2,02,08,3
FRAUD,NorthEast,2,12,16,2
MISSING PERSONS,NorthEast,4,09,08,2
OTHER,NorthEast,2,10,12,12
SEX,Center,3,12,02,1
OTHER,Center,4,03,21,7
DRUG/ALC,NorthEast,2,07,06,2
CONDUCT,Center,6,02,03,1
OTHER,NorthEast,2,11,18,15
OTHER,NorthEast,4,12,15,23
THEFT,SouthEast,6,01,22,4
OTHER,NorthWest,5,08,17,3
FRAUD,NorthEast,5,05,02,1
OTHER,SouthEast,4,12,10,7
OTHER,NorthWest,4,03,04,1
MISSING PERSONS,NorthEast,7,06,14,3
TRESPASSING,NorthEast,3,09,09,3
THEFT,SouthWest,3,01,16,3
THEFT,NorthEast,1,08,16,24
FRAUD,SouthWest,4,01,16,1
OTHER,NorthWest,5,04,12,7
OTHER,SouthEast,7,05,15,3
DRUG/ALC,Center,6,02,08,1
OTHER,NorthEast,7,05,10,16
CONDUCT,NorthEast,7,05,05,1
THEFT,SouthWest,4,06,14,2
DRUG/ALC,NorthEast,2,02,03,1
OTHER,NorthEast,4,11,07,2
OTHER,Center,6,03,09,8
OTHER,SouthWest,7,08,23,1
SEX,NorthEast,3,08,06,1
OTHER,SouthWest,2,01,15,3
OTHER,SouthEast,2,03,19,5
THEFT,NorthEast,4,07,00,14
OTHER,NorthEast,5,08,19,16
FRAUD,NorthEast,3,07,00,2
OTHER,Center,1,01,17,6
FRAUD,NorthEast,6,08,08,1
TRESPASSING,Center,6,02,16,1
SEX,Center,1,10,11,2
FRAUD,NorthEast,5,09,01,1
THEFT,NorthEast,7,11,00,25
OTHER,SouthEast,3,05,08,2
CONDUCT,NorthEast,6,10,01,2
SEX,SouthEast,2,06,03,1
CONDUCT,Center,1,07,21,1
SEX,SouthWest,6,01,21,1
OTHER,NorthEast,7,07,07,12
MISSING PERSONS,SouthWest,6,08,15,2
SEX,NorthEast,2,12,09,4
OTHER,SouthEast,3,07,22,4
CONDUCT,SouthEast,7,01,19,2
OTHER,SouthWest,6,02,02,1
MISSING PERSONS,SouthEast,6,05,23,2
THEFT,NorthEast,7,05,12,36
OTHER,NorthEast,1,01,18,18
OTHER,SouthWest,3,08,18,6
THEFT,SouthEast,7,02,14,1
OTHER,SouthWest,6,10,22,2
THEFT,NorthWest,5,04,10,3
OTHER,SouthWest,1,02,10,2
OTHER,NorthEast,4,01,01,3
OTHER,Center,7,04,20,6
OTHER,NorthWest,4,02,21,2
SEX,Center,5,02,00,1
OTHER,NorthEast,5,10,12,15
